2500 0.035056 0.034798 0.034798 0.034782 0.035072 0.035073 0.035072 0.035066 0.035073 0.034921
5000 0.073695 0.073984 0.073406 0.073695 0.073406 0.073983 0.073984 0.073695 0.073984 0.073695
10000 0.150151 0.150154 0.150145 0.150185 0.150728 0.150779 0.150188 0.150774 0.150744 0.150772
20000 0.300206 0.300209 0.299113 0.300282 0.29895 0.300207 0.300283 0.297936 0.30028 0.300271
40000 0.599288 0.599291 0.599115 0.594606 0.596796 0.599296 0.599289 0.596952 0.599282 0.596645
80000 1.197979 1.197963 1.19799 1.197673 1.197538 1.197363 1.183393 1.197972 1.197986 1.193004
160000 2.389117 2.382243 2.398518 2.389738 2.38918 2.398487 2.391724 2.389152 2.395643 2.399119
320000 4.797625 4.796348 4.769545 4.793418 4.776277 4.768812 4.766599 4.788997 4.777274 4.760587
640000 8.861028 9.028885 8.085818 8.348545 8.034666 9.078056 9.166767 9.106852 9.150584 9.053373
