2500 0.035072 0.035064 0.035072 0.035066 0.035073 0.034935 0.035073 0.035049 0.034798 0.035072
5000 0.073946 0.073983 0.073964 0.073368 0.073695 0.073984 0.073984 0.073984 0.073984 0.073947
10000 0.150735 0.150739 0.150741 0.150702 0.150771 0.150183 0.150741 0.150109 0.150705 0.150732
20000 0.300205 0.300282 0.300165 0.300284 0.300205 0.300122 0.299112 0.300202 0.300287 0.300201
40000 0.599133 0.596795 0.596794 0.596645 0.599138 0.596485 0.597518 0.597101 0.598981 0.597689
80000 1.19705 1.19799 1.197991 1.19269 1.184091 1.19796 1.197987 1.198005 1.197974 1.18867
160000 2.389781 2.389874 2.389657 2.39915 2.388677 2.399159 2.370629 2.39908 2.398527 2.390152
320000 4.77863 4.777494 4.778702 4.79343 4.778996 4.757397 4.7975 4.797481 4.797568 4.797625
640000 9.587419 9.593071 9.556071 9.553221 9.590751 9.590863 9.555705 9.592897 9.550641 9.545533
