2500 71.8131159211 72.3767137758 71.0538718093 72.9240607336 73.0821335497 77.2313599359 76.1222731694 77.7050607715 76.2490345986 81.0098674153
5000 74.269557646 76.2356085384 71.2385971191 72.073350365 73.02717522 75.0419273397 70.6992822042 75.6489452379 72.1186605122 73.3870106833
10000 72.2351686143 72.9702424353 71.7985276655 72.4720636766 71.4980922723 71.8295296634 72.3612592479 71.1894940767 73.6624096277 72.8684932554
20000 70.6470203917 70.7834838905 71.2903311925 70.4690313739 76.1603863143 70.9971690092 71.107009701 70.8061040625 71.0757968804 70.6613340805
40000 71.8095396366 70.635143468 71.475445169 72.1898135417 72.0163946224 70.6485341514 71.7107460644 71.2851973673 70.1581872076 71.6932855969
80000 70.7024094102 70.307909571 70.4504564673 71.7718182568 70.276126912 70.9503799912 70.7202118136 70.2201524033 70.8872381712 70.1671241341
160000 71.2505423249 69.6186702708 68.9022370887 73.308051773 69.5301399753 66.9562914913 68.570469797 69.7014730445 68.9821603496 68.6537766149
320000 65.31252549 66.1086309037 64.9155497727 65.3738539909 66.1207999576 65.3721748475 64.5486880726 65.2987080499 67.9397492849 64.9872818627
640000 64.6259237055 60.0236058969 59.491176277 59.1619323159 58.6027735658 59.1466798257 58.8723511446 61.3023311214 58.536737399 58.3594345543
